Date,City,Province,RTLBCI
2020-12-21,Edmonton, Alberta ,156.91
2020-12-21,Abbotsford, British Columbia ,230.53
2020-12-21,Kelowna, British Columbia ,214.64
2020-12-21,White Rock, British Columbia ,212.21
2020-12-21,Vancouver, British Columbia ,156.75
2020-12-21,Victoria, British Columbia ,207
2020-12-28,St. John's, Newfoundland ,361.66
2020-12-28,Halifax, Nova Scotia ,179.51
2020-12-28,Moncton, New Brunswick ,343.67
2020-12-28,Quebec, Quebec ,213.08
2020-12-28,Trois-Rivieres, Quebec ,267.63
2020-12-28,Sherbrooke, Quebec ,291.7
2020-12-28,Montreal, Quebec ,175.07
2020-12-28,Ottawa, Ontario ,148.37
2020-12-28,Hamilton, Ontario ,172.27
2020-12-28,Kitchener, Ontario ,172.82
2020-12-28,St. Catharines - Niagara Falls, Ontario ,232.42
2020-12-28,Barrie, Ontario ,164.89
2020-12-28,London, Ontario ,200.83
2020-12-28,Milton, Ontario ,190.47
2020-12-28,Toronto, Ontario ,148.38
2020-12-28,Kingston, Ontario ,207.34
2020-12-28,Kanata, Ontario ,189.4
2020-12-28,Guelph, Ontario ,224.16
2020-12-28,Oshawa, Ontario ,176.43
2020-12-28,Windsor, Ontario ,149.2
2020-12-28,Winnipeg, Manitoba ,180.06
2020-12-28,Saskatoon, Saskatchewan ,239.98
2020-12-28,Regina, Saskatchewan ,321.68
2020-12-28,Calgary, Alberta ,133.23
2020-12-28,Edmonton, Alberta ,193.46
2020-12-28,Abbotsford, British Columbia ,243.31
2020-12-28,Kelowna, British Columbia ,303.43
2020-12-28,White Rock, British Columbia ,330.27
2020-12-28,Vancouver, British Columbia ,186.63
2020-12-28,Victoria, British Columbia ,205.16
2021-01-04,St. John's, Newfoundland ,351.68
2021-01-04,Halifax, Nova Scotia ,189.38
2021-01-04,Moncton, New Brunswick ,343.11
2021-01-04,Quebec, Quebec ,218.55
2021-01-04,Trois-Rivieres, Quebec ,239.65
2021-01-04,Sherbrooke, Quebec ,242.95
2021-01-04,Montreal, Quebec ,152.82
2021-01-04,Ottawa, Ontario ,144.8
2021-01-04,Hamilton, Ontario ,179.96
2021-01-04,Kitchener, Ontario ,168.58
2021-01-04,St. Catharines - Niagara Falls, Ontario ,214.02
2021-01-04,Barrie, Ontario ,146.35
2021-01-04,London, Ontario ,219.87
2021-01-04,Milton, Ontario ,161.8
2021-01-04,Toronto, Ontario ,145.33
2021-01-04,Kingston, Ontario ,183.04
2021-01-04,Kanata, Ontario ,150.83
2021-01-04,Guelph, Ontario ,205.83
2021-01-04,Oshawa, Ontario ,154.41
2021-01-04,Windsor, Ontario ,155.1
2021-01-04,Winnipeg, Manitoba ,171.01
2021-01-04,Saskatoon, Saskatchewan ,229.2
2021-01-04,Regina, Saskatchewan ,320.53
2021-01-04,Calgary, Alberta ,152.08
2021-01-04,Edmonton, Alberta ,184.92
2021-01-04,Abbotsford, British Columbia ,241.11
2021-01-04,Kelowna, British Columbia ,301.58
2021-01-04,White Rock, British Columbia ,317.84
2021-01-04,Vancouver, British Columbia ,183.9
2021-01-04,Victoria, British Columbia ,217.04
2021-01-11,St. John's, Newfoundland ,373.18
2021-01-11,Halifax, Nova Scotia ,157.19
2021-01-11,Moncton, New Brunswick ,278.44
2021-01-11,Quebec, Quebec ,192.06
2021-01-11,Trois-Rivieres, Quebec ,266.99
2021-01-11,Sherbrooke, Quebec ,286.63
2021-01-11,Montreal, Quebec ,167.02
2021-01-11,Ottawa, Ontario ,122.52
2021-01-11,Hamilton, Ontario ,170.52
2021-01-11,Kitchener, Ontario ,155.74
2021-01-11,St. Catharines - Niagara Falls, Ontario ,227.66
2021-01-11,Barrie, Ontario ,140.99
2021-01-11,London, Ontario ,193.69
2021-01-11,Milton, Ontario ,172.22
2021-01-11,Toronto, Ontario ,143.86
2021-01-11,Kingston, Ontario ,169.45
2021-01-11,Kanata, Ontario ,148.54
2021-01-11,Guelph, Ontario ,192.17
2021-01-11,Oshawa, Ontario ,160.67
2021-01-11,Windsor, Ontario ,130.8
2021-01-11,Winnipeg, Manitoba ,176.38
2021-01-11,Saskatoon, Saskatchewan ,215.27
2021-01-11,Regina, Saskatchewan ,295.52
2021-01-11,Calgary, Alberta ,141.81
2021-01-11,Edmonton, Alberta ,173.02
2021-01-11,Abbotsford, British Columbia ,235.35
2021-01-11,Kelowna, British Columbia ,311.29
2021-01-11,White Rock, British Columbia ,318.87
2021-01-11,Vancouver, British Columbia ,182.69
2021-01-11,Victoria, British Columbia ,212.45
2021-01-18,St. John's, Newfoundland ,265.63
2021-01-18,Halifax, Nova Scotia ,134.7
2021-01-18,Moncton, New Brunswick ,253.23
2021-01-18,Quebec, Quebec ,191.16
2021-01-18,Trois-Rivieres, Quebec ,194.39
2021-01-18,Sherbrooke, Quebec ,228.18
2021-01-18,Montreal, Quebec ,164.46
2021-01-18,Ottawa, Ontario ,103.47
2021-01-18,Hamilton, Ontario ,145.95
2021-01-18,Kitchener, Ontario ,141.61
2021-01-18,St. Catharines - Niagara Falls, Ontario ,175.02
2021-01-18,Barrie, Ontario ,131.8
2021-01-18,London, Ontario ,167.25
2021-01-18,Milton, Ontario ,148.03
2021-01-18,Toronto, Ontario ,129.62
2021-01-18,Kingston, Ontario ,138.32
2021-01-18,Kanata, Ontario ,134.81
2021-01-18,Guelph, Ontario ,147.2
2021-01-18,Oshawa, Ontario ,141.16
2021-01-18,Windsor, Ontario ,130.8
2021-01-18,Winnipeg, Manitoba ,159.23
2021-01-18,Saskatoon, Saskatchewan ,191.6
2021-01-18,Regina, Saskatchewan ,254.46
2021-01-18,Calgary, Alberta ,138.5
2021-01-18,Edmonton, Alberta ,163.13
2021-01-18,Abbotsford, British Columbia ,197.46
2021-01-18,Kelowna, British Columbia ,271.62
2021-01-18,White Rock, British Columbia ,277.25
2021-01-18,Vancouver, British Columbia ,164.99
2021-01-18,Victoria, British Columbia ,195.7
2021-01-25,St. John's, Newfoundland ,261.72
2021-01-25,Halifax, Nova Scotia ,131.28
2021-01-25,Moncton, New Brunswick ,228.35
2021-01-25,Quebec, Quebec ,163.45
2021-01-25,Trois-Rivieres, Quebec ,190.74
2021-01-25,Sherbrooke, Quebec ,234.27
2021-01-25,Montreal, Quebec ,169.46
2021-01-25,Ottawa, Ontario ,105.64
2021-01-25,Hamilton, Ontario ,160.02
2021-01-25,Kitchener, Ontario ,139.16
2021-01-25,St. Catharines - Niagara Falls, Ontario ,197.17
2021-01-25,Barrie, Ontario ,127.37
2021-01-25,London, Ontario ,175.48
2021-01-25,Milton, Ontario ,150.15
2021-01-25,Toronto, Ontario ,138.63
2021-01-25,Kingston, Ontario ,148.59
2021-01-25,Kanata, Ontario ,129.28
2021-01-25,Guelph, Ontario ,154.95
2021-01-25,Oshawa, Ontario ,148.11
2021-01-25,Windsor, Ontario ,132.9
2021-01-25,Winnipeg, Manitoba ,152.59
2021-01-25,Saskatoon, Saskatchewan ,178.52
2021-01-25,Regina, Saskatchewan ,248.94
2021-01-25,Calgary, Alberta ,140.62
2021-01-25,Edmonton, Alberta ,157.32
2021-01-25,Abbotsford, British Columbia ,197.43
2021-01-25,Kelowna, British Columbia ,261.64
2021-01-25,White Rock, British Columbia ,260.66
2021-01-25,Vancouver, British Columbia ,163.23
2021-01-25,Victoria, British Columbia ,180.13
2021-02-01,St. John's, Newfoundland ,270.39
2021-02-01,Halifax, Nova Scotia ,131.75
2021-02-01,Moncton, New Brunswick ,228.3
2021-02-01,Quebec, Quebec ,154.83
2021-02-01,Trois-Rivieres, Quebec ,193.65
2021-02-01,Sherbrooke, Quebec ,221.61
2021-02-01,Montreal, Quebec ,189.25
2021-02-01,Ottawa, Ontario ,121.5
2021-02-01,Hamilton, Ontario ,152.34
2021-02-01,Kitchener, Ontario ,146.34
2021-02-01,St. Catharines - Niagara Falls, Ontario ,183.72
2021-02-01,Barrie, Ontario ,135.64
2021-02-01,London, Ontario ,176.36
2021-02-01,Milton, Ontario ,147.48
2021-02-01,Toronto, Ontario ,135.24
2021-02-01,Kingston, Ontario ,144.55
2021-02-01,Kanata, Ontario ,132.19
2021-02-01,Guelph, Ontario ,153.13
2021-02-01,Oshawa, Ontario ,149.23
2021-02-01,Windsor, Ontario ,130.86
2021-02-01,Winnipeg, Manitoba ,167.63
2021-02-01,Saskatoon, Saskatchewan ,170.13
2021-02-01,Regina, Saskatchewan ,243.14
2021-02-01,Calgary, Alberta ,136.94
2021-02-01,Edmonton, Alberta ,152.31
2021-02-01,Abbotsford, British Columbia ,182.84
2021-02-01,Kelowna, British Columbia ,249.26
2021-02-01,White Rock, British Columbia ,257.21
2021-02-01,Vancouver, British Columbia ,155.68
2021-02-01,Victoria, British Columbia ,195
2021-02-08,St. John's, Newfoundland ,185.1
2021-02-08,Halifax, Nova Scotia ,110.3
2021-02-08,Moncton, New Brunswick ,215.26
2021-02-08,Quebec, Quebec ,150.48
2021-02-08,Trois-Rivieres, Quebec ,178.7
2021-02-08,Sherbrooke, Quebec ,182.31
2021-02-08,Montreal, Quebec ,137.9
2021-02-08,Ottawa, Ontario ,103.67
2021-02-08,Hamilton, Ontario ,152.34
2021-02-08,Kitchener, Ontario ,145.82
2021-02-08,St. Catharines - Niagara Falls, Ontario ,148.22
2021-02-08,Barrie, Ontario ,120.99
2021-02-08,London, Ontario ,124.77
2021-02-08,Milton, Ontario ,172.03
2021-02-08,Toronto, Ontario ,118.23
2021-02-08,Kingston, Ontario ,196.79
2021-02-08,Kanata, Ontario ,163.56
2021-02-08,Guelph, Ontario ,149.06
2021-02-08,Oshawa, Ontario ,152.2
2021-02-08,Windsor, Ontario ,124.12
2021-02-08,Winnipeg, Manitoba ,166.33
2021-02-08,Saskatoon, Saskatchewan ,174.14
2021-02-08,Regina, Saskatchewan ,216.49
2021-02-08,Calgary, Alberta ,126.08
2021-02-08,Edmonton, Alberta ,148.38
2021-02-08,Abbotsford, British Columbia ,254.57
2021-02-08,Kelowna, British Columbia ,260.59
2021-02-08,White Rock, British Columbia ,266.24
2021-02-08,Vancouver, British Columbia ,149.72
2021-02-08,Victoria, British Columbia ,138.52
2021-02-15,St. John's, Newfoundland ,112.7
2021-02-15,Halifax, Nova Scotia ,105.27
2021-02-15,Moncton, New Brunswick ,220.9
2021-02-15,Quebec, Quebec ,155.75
2021-02-15,Trois-Rivieres, Quebec ,198.34
2021-02-15,Sherbrooke, Quebec ,206.97
2021-02-15,Montreal, Quebec ,139.55
2021-02-15,Ottawa, Ontario ,100.27
2021-02-15,Hamilton, Ontario ,129.14
2021-02-15,Kitchener, Ontario ,145.07
2021-02-15,St. Catharines - Niagara Falls, Ontario ,213.8
2021-02-15,Barrie, Ontario ,122.34
2021-02-15,London, Ontario ,120.62
2021-02-15,Milton, Ontario ,162.14
2021-02-15,Toronto, Ontario ,105.21
2021-02-15,Kingston, Ontario ,210.67
2021-02-15,Kanata, Ontario ,161.57
2021-02-15,Guelph, Ontario ,145.88
2021-02-15,Oshawa, Ontario ,146.43
2021-02-15,Windsor, Ontario ,114.78
2021-02-15,Winnipeg, Manitoba ,164.34
2021-02-15,Saskatoon, Saskatchewan ,164.22
2021-02-15,Regina, Saskatchewan ,216.45
2021-02-15,Calgary, Alberta ,136.9
2021-02-15,Edmonton, Alberta ,151.28
2021-02-15,Abbotsford, British Columbia ,243.36
2021-02-15,Kelowna, British Columbia ,264.63
2021-02-15,White Rock, British Columbia ,241.74
2021-02-15,Vancouver, British Columbia ,142.89
2021-02-15,Victoria, British Columbia ,112.16
2021-02-22,St. John's, Newfoundland ,104.45
2021-02-22,Halifax, Nova Scotia ,97.77
2021-02-22,Moncton, New Brunswick ,217.28
2021-02-22,Quebec, Quebec ,154.41
2021-02-22,Trois-Rivieres, Quebec ,197.21
2021-02-22,Sherbrooke, Quebec ,196.53
2021-02-22,Montreal, Quebec ,152.06
2021-02-22,Ottawa, Ontario ,108.1
2021-02-22,Hamilton, Ontario ,123.73
2021-02-22,Kitchener, Ontario ,137.51
2021-02-22,St. Catharines - Niagara Falls, Ontario ,194.42
2021-02-22,Barrie, Ontario ,128.04
2021-02-22,London, Ontario ,109.32
2021-02-22,Milton, Ontario ,177.63
2021-02-22,Toronto, Ontario ,102.35
2021-02-22,Kingston, Ontario ,207.74
2021-02-22,Kanata, Ontario ,191.4
2021-02-22,Guelph, Ontario ,147.34
2021-02-22,Oshawa, Ontario ,159.25
2021-02-22,Windsor, Ontario ,114.85
2021-02-22,Winnipeg, Manitoba ,145.26
2021-02-22,Saskatoon, Saskatchewan ,159.99
2021-02-22,Regina, Saskatchewan ,223.36
2021-02-22,Calgary, Alberta ,144.21
2021-02-22,Edmonton, Alberta ,139.77
2021-02-22,Abbotsford, British Columbia ,232.98
2021-02-22,Kelowna, British Columbia ,259.02
2021-02-22,White Rock, British Columbia ,278.2
2021-02-22,Vancouver, British Columbia ,160.03
2021-02-22,Victoria, British Columbia ,144.6
2021-03-01,St. John's, Newfoundland ,189
2021-03-01,Halifax, Nova Scotia ,151.12
2021-03-01,Moncton, New Brunswick ,274.77
2021-03-01,Quebec, Quebec ,172.96
2021-03-01,Trois-Rivieres, Quebec ,230.61
2021-03-01,Sherbrooke, Quebec ,244.88
2021-03-01,Montreal, Quebec ,169.14
2021-03-01,Ottawa, Ontario ,126.81
2021-03-01,Hamilton, Ontario ,160.09
2021-03-01,Kitchener, Ontario ,179.73
2021-03-01,St. Catharines - Niagara Falls, Ontario ,257.67
2021-03-01,Barrie, Ontario ,152.65
2021-03-01,London, Ontario ,152.5
2021-03-01,Milton, Ontario ,219.96
2021-03-01,Toronto, Ontario ,132.84
2021-03-01,Kingston, Ontario ,259.06
2021-03-01,Kanata, Ontario ,221
2021-03-01,Guelph, Ontario ,205.39
2021-03-01,Oshawa, Ontario ,189.28
2021-03-01,Windsor, Ontario ,172.34
2021-03-01,Winnipeg, Manitoba ,189.74
2021-03-01,Saskatoon, Saskatchewan ,207.09
2021-03-01,Regina, Saskatchewan ,310.74
2021-03-01,Calgary, Alberta ,177.28
2021-03-01,Edmonton, Alberta ,183.55
2021-03-01,Abbotsford, British Columbia ,274.75
2021-03-01,Kelowna, British Columbia ,296.42
2021-03-01,White Rock, British Columbia ,295.86
2021-03-01,Vancouver, British Columbia ,174.5
2021-03-01,Victoria, British Columbia ,185.18
2021-03-08,St. John's, Newfoundland ,176.55
2021-03-08,Halifax, Nova Scotia ,125.45
2021-03-08,Moncton, New Brunswick ,257.69
2021-03-08,Quebec, Quebec ,188.15
2021-03-08,Trois-Rivieres, Quebec ,202.17
2021-03-08,Sherbrooke, Quebec ,213.79
2021-03-08,Montreal, Quebec ,179.18
2021-03-08,Ottawa, Ontario ,128.66
2021-03-08,Hamilton, Ontario ,153.19
2021-03-08,Kitchener, Ontario ,164.74
2021-03-08,St. Catharines - Niagara Falls, Ontario ,249.17
2021-03-08,Barrie, Ontario ,140.64
2021-03-08,London, Ontario ,143.97
2021-03-08,Milton, Ontario ,204.71
2021-03-08,Toronto, Ontario ,126.95
2021-03-08,Kingston, Ontario ,219.18
2021-03-08,Kanata, Ontario ,197.29
2021-03-08,Guelph, Ontario ,172.8
2021-03-08,Oshawa, Ontario ,173.87
2021-03-08,Windsor, Ontario ,140.15
2021-03-08,Winnipeg, Manitoba ,168.23
2021-03-08,Saskatoon, Saskatchewan ,170.79
2021-03-08,Regina, Saskatchewan ,255.42
2021-03-08,Calgary, Alberta ,160.48
2021-03-08,Edmonton, Alberta ,165.62
2021-03-08,Abbotsford, British Columbia ,216.59
2021-03-08,Kelowna, British Columbia ,243.47
2021-03-08,White Rock, British Columbia ,233.14
2021-03-08,Vancouver, British Columbia ,147.09
2021-03-08,Victoria, British Columbia ,152.58
2021-03-15,St. John's, Newfoundland ,178.73
2021-03-15,Halifax, Nova Scotia ,119.77
2021-03-15,Moncton, New Brunswick ,228.22
2021-03-15,Quebec, Quebec ,162.04
2021-03-15,Trois-Rivieres, Quebec ,220.78
2021-03-15,Sherbrooke, Quebec ,228.67
2021-03-15,Montreal, Quebec ,172.51
2021-03-15,Ottawa, Ontario ,119.14
2021-03-15,Hamilton, Ontario ,144.98
2021-03-15,Kitchener, Ontario ,165.83
2021-03-15,St. Catharines - Niagara Falls, Ontario ,225.14
2021-03-15,Barrie, Ontario ,146.29
2021-03-15,London, Ontario ,137.23
2021-03-15,Milton, Ontario ,180.4
2021-03-15,Toronto, Ontario ,125.6
2021-03-15,Kingston, Ontario ,214.02
2021-03-15,Kanata, Ontario ,194.38
2021-03-15,Guelph, Ontario ,164.35
2021-03-15,Oshawa, Ontario ,160.47
2021-03-15,Windsor, Ontario ,147.9
2021-03-15,Winnipeg, Manitoba ,159.27
2021-03-15,Saskatoon, Saskatchewan ,163.31
2021-03-15,Regina, Saskatchewan ,230.98
2021-03-15,Calgary, Alberta ,155.05
2021-03-15,Edmonton, Alberta ,152.47
2021-03-15,Abbotsford, British Columbia ,199.96
2021-03-15,Kelowna, British Columbia ,222.17
2021-03-15,White Rock, British Columbia ,228.86
2021-03-15,Vancouver, British Columbia ,143.46
2021-03-15,Victoria, British Columbia ,149.54
2021-03-22,St. John's, Newfoundland ,222.86
2021-03-22,Halifax, Nova Scotia ,145.44
2021-03-22,Moncton, New Brunswick ,294.75
2021-03-22,Quebec, Quebec ,241.01
2021-03-22,Trois-Rivieres, Quebec ,258.92
2021-03-22,Sherbrooke, Quebec ,271.06
2021-03-22,Montreal, Quebec ,201.11
2021-03-22,Ottawa, Ontario ,176.06
2021-03-22,Hamilton, Ontario ,179.55
2021-03-22,Kitchener, Ontario ,195.83
2021-03-22,St. Catharines - Niagara Falls, Ontario ,286.74
2021-03-22,Barrie, Ontario ,184.69
2021-03-22,London, Ontario ,148.92
2021-03-22,Milton, Ontario ,239.81
2021-03-22,Toronto, Ontario ,159.45
2021-03-22,Kingston, Ontario ,266.68
2021-03-22,Kanata, Ontario ,257.25
2021-03-22,Guelph, Ontario ,209.09
2021-03-22,Oshawa, Ontario ,200.03
2021-03-22,Windsor, Ontario ,174.53
2021-03-22,Winnipeg, Manitoba ,207.35
2021-03-22,Saskatoon, Saskatchewan ,209.04
2021-03-22,Regina, Saskatchewan ,293.1
2021-03-22,Calgary, Alberta ,194.57
2021-03-22,Edmonton, Alberta ,194.4
2021-03-22,Abbotsford, British Columbia ,260.58
2021-03-22,Kelowna, British Columbia ,276.93
2021-03-22,White Rock, British Columbia ,279.83
2021-03-22,Vancouver, British Columbia ,185.43
2021-03-22,Victoria, British Columbia ,188.65
2021-03-29,St. John's, Newfoundland ,225.6
2021-03-29,Halifax, Nova Scotia ,143.12
2021-03-29,Moncton, New Brunswick ,276.04
2021-03-29,Quebec, Quebec ,218.51
2021-03-29,Trois-Rivieres, Quebec ,234.05
2021-03-29,Sherbrooke, Quebec ,270.2
2021-03-29,Montreal, Quebec ,213.96
2021-03-29,Ottawa, Ontario ,141.84
2021-03-29,Hamilton, Ontario ,172.13
2021-03-29,Kitchener, Ontario ,189.82
2021-03-29,St. Catharines - Niagara Falls, Ontario ,276.36
2021-03-29,Barrie, Ontario ,173.76
2021-03-29,London, Ontario ,149.78
2021-03-29,Milton, Ontario ,217.08
2021-03-29,Toronto, Ontario ,151
2021-03-29,Kingston, Ontario ,240.67
2021-03-29,Kanata, Ontario ,242.98
2021-03-29,Guelph, Ontario ,189.05
2021-03-29,Oshawa, Ontario ,200.82
2021-03-29,Windsor, Ontario ,178.68
2021-03-29,Winnipeg, Manitoba ,200.67
2021-03-29,Saskatoon, Saskatchewan ,185.56
2021-03-29,Regina, Saskatchewan ,242.11
2021-03-29,Calgary, Alberta ,182.02
2021-03-29,Edmonton, Alberta ,190.09
2021-03-29,Abbotsford, British Columbia ,254.11
2021-03-29,Kelowna, British Columbia ,283.7
2021-03-29,White Rock, British Columbia ,310.28
2021-03-29,Vancouver, British Columbia ,184.71
2021-03-29,Victoria, British Columbia ,178.32
2021-04-05,St. John's, Newfoundland ,253.25
2021-04-05,Halifax, Nova Scotia ,123.17
2021-04-05,Moncton, New Brunswick ,269.99
2021-04-05,Quebec, Quebec ,207.48
2021-04-05,Trois-Rivieres, Quebec ,232.97
2021-04-05,Sherbrooke, Quebec ,251.01
2021-04-05,Montreal, Quebec ,213.01
2021-04-05,Ottawa, Ontario ,140.01
2021-04-05,Hamilton, Ontario ,164.53
2021-04-05,Kitchener, Ontario ,199.49
2021-04-05,St. Catharines - Niagara Falls, Ontario ,246.21
2021-04-05,Barrie, Ontario ,168.65
2021-04-05,London, Ontario ,146.94
2021-04-05,Milton, Ontario ,208.98
2021-04-05,Toronto, Ontario ,151.33
2021-04-05,Kingston, Ontario ,220.78
2021-04-05,Kanata, Ontario ,219.71
2021-04-05,Guelph, Ontario ,180.34
2021-04-05,Oshawa, Ontario ,179.81
2021-04-05,Windsor, Ontario ,174.84
2021-04-05,Winnipeg, Manitoba ,198.5
2021-04-05,Saskatoon, Saskatchewan ,168.35
2021-04-05,Regina, Saskatchewan ,222.67
2021-04-05,Calgary, Alberta ,182.57
2021-04-05,Edmonton, Alberta ,197.17
2021-04-05,Abbotsford, British Columbia ,262.31
2021-04-05,Kelowna, British Columbia ,164.2
2021-04-05,White Rock, British Columbia ,300.74
2021-04-05,Vancouver, British Columbia ,176.04
2021-04-05,Victoria, British Columbia ,176.36
2021-04-12,St. John's, Newfoundland ,347.75
2021-04-12,Halifax, Nova Scotia ,129.97
2021-04-12,Moncton, New Brunswick ,299.8
2021-04-12,Quebec, Quebec ,161.94
2021-04-12,Trois-Rivieres, Quebec ,241.95
2021-04-12,Sherbrooke, Quebec ,243.95
2021-04-12,Montreal, Quebec ,210.43
2021-04-12,Ottawa, Ontario ,128.07
2021-04-12,Hamilton, Ontario ,164.21
2021-04-12,Kitchener, Ontario ,184.58
2021-04-12,St. Catharines - Niagara Falls, Ontario ,205.87
2021-04-12,Barrie, Ontario ,167.49
2021-04-12,London, Ontario ,138.7
2021-04-12,Milton, Ontario ,199.71
2021-04-12,Toronto, Ontario ,143.15
2021-04-12,Kingston, Ontario ,199.19
2021-04-12,Kanata, Ontario ,212.92
2021-04-12,Guelph, Ontario ,175.11
2021-04-12,Oshawa, Ontario ,177.53
2021-04-12,Windsor, Ontario ,165.87
2021-04-12,Winnipeg, Manitoba ,208.03
2021-04-12,Saskatoon, Saskatchewan ,178.83
2021-04-12,Regina, Saskatchewan ,242.67
2021-04-12,Calgary, Alberta ,180.55
2021-04-12,Edmonton, Alberta ,187.72
2021-04-12,Abbotsford, British Columbia ,248.38
2021-04-12,Kelowna, British Columbia ,157.74
2021-04-12,White Rock, British Columbia ,280.98
2021-04-12,Vancouver, British Columbia ,176.88
2021-04-12,Victoria, British Columbia ,170.33
2021-04-19,St. John's, Newfoundland ,359.54
2021-04-19,Halifax, Nova Scotia ,138.15
2021-04-19,Moncton, New Brunswick ,280.23
2021-04-19,Quebec, Quebec ,143.3
2021-04-19,Trois-Rivieres, Quebec ,243.97
2021-04-19,Sherbrooke, Quebec ,250.36
2021-04-19,Montreal, Quebec ,213.68
2021-04-19,Ottawa, Ontario ,131.35
2021-04-19,Hamilton, Ontario ,168.85
2021-04-19,Kitchener, Ontario ,179.13
2021-04-19,St. Catharines - Niagara Falls, Ontario ,206.78
2021-04-19,Barrie, Ontario ,169.98
2021-04-19,London, Ontario ,143.79
2021-04-19,Milton, Ontario ,195.47
2021-04-19,Toronto, Ontario ,141.54
2021-04-19,Kingston, Ontario ,210.5
2021-04-19,Kanata, Ontario ,208.25
2021-04-19,Guelph, Ontario ,186.91
2021-04-19,Oshawa, Ontario ,175.18
2021-04-19,Windsor, Ontario ,169.52
2021-04-19,Winnipeg, Manitoba ,194.85
2021-04-19,Saskatoon, Saskatchewan ,170.48
2021-04-19,Regina, Saskatchewan ,247.86
2021-04-19,Calgary, Alberta ,178.17
2021-04-19,Edmonton, Alberta ,188.93
2021-04-19,Abbotsford, British Columbia ,258
2021-04-19,Kelowna, British Columbia ,169.93
2021-04-19,White Rock, British Columbia ,301.42
2021-04-19,Vancouver, British Columbia ,181.55
2021-04-19,Victoria, British Columbia ,167.04
2021-04-26,St. John's, Newfoundland ,375.64
2021-04-26,Halifax, Nova Scotia ,127.02
2021-04-26,Moncton, New Brunswick ,294.66
2021-04-26,Quebec, Quebec ,187.59
2021-04-26,Trois-Rivieres, Quebec ,211.84
2021-04-26,Sherbrooke, Quebec ,226.81
2021-04-26,Montreal, Quebec ,228.25
2021-04-26,Ottawa, Ontario ,104.39
2021-04-26,Hamilton, Ontario ,160.33
2021-04-26,Kitchener, Ontario ,161.91
2021-04-26,St. Catharines - Niagara Falls, Ontario ,201.03
2021-04-26,Barrie, Ontario ,154.43
2021-04-26,London, Ontario ,146.39
2021-04-26,Milton, Ontario ,186.75
2021-04-26,Toronto, Ontario ,139.94
2021-04-26,Kingston, Ontario ,193.67
2021-04-26,Kanata, Ontario ,194.77
2021-04-26,Guelph, Ontario ,170.05
2021-04-26,Oshawa, Ontario ,171.57
2021-04-26,Windsor, Ontario ,158.93
2021-04-26,Winnipeg, Manitoba ,200.13
2021-04-26,Saskatoon, Saskatchewan ,157.04
2021-04-26,Regina, Saskatchewan ,254.44
2021-04-26,Calgary, Alberta ,169.2
2021-04-26,Edmonton, Alberta ,181.06
2021-04-26,Abbotsford, British Columbia ,246.19
2021-04-26,Kelowna, British Columbia ,145.12
2021-04-26,White Rock, British Columbia ,266.75
2021-04-26,Vancouver, British Columbia ,159.79
2021-04-26,Victoria, British Columbia ,226.35
